source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,In Iran deal we get 4 prisoners. They get $150 billion 7 most wanted and many off watch list. This will create great incentive for others!,01-17-2016 13:51:56,4673,9402,FALSE,6.89E+17
Twitter for Android,Iran is going to buy 114 jetliners with a small part of the $150 billion we are giving them...but they won't buy from U.S. rather Airbus!,01-17-2016 15:21:46,3406,6666,FALSE,6.89E+17
Twitter for iPhone,Big announcement in Ames Iowa on Tuesday! You will not want to miss this rally! #Trump2016 https://t.co/J2wyAfXdlz https://t.co/lErVfowpMX,01-17-2016 17:46:32,2657,6455,FALSE,6.89E+17
Twitter for Android,Far more killed than anticipated in radical Islamic terror attack yesterday. Get tough and smart U.S. or we won't have a country anymore!,01-17-2016 20:57:35,4126,10233,FALSE,6.89E+17
Twitter for Android,I am self-funding my campaign - putting up my own money not controlled.  Cruz is spending $millions on ads paid for by his N.Y. bosses.,01-17-2016 21:05:47,4553,11550,FALSE,6.89E+17
Twitter for iPhone,Thank you @IvankaTrump for the kind words. I am very proud of the role model you are for so many. NH &amp; IA radio ad: https://t.co/NqJJVdapnG,01-18-2016 14:48:02,1683,5004,FALSE,6.89E+17
Twitter for iPhone,Just a reminder that Ted Cruz supported liberal Justice John Roberts who gave us #Obamacare. https://t.co/gBnsNgomom,01-18-2016 14:50:43,2269,4617,FALSE,6.89E+17
Twitter for iPhone,Leaving for Liberty University. I'll be speaking today in front of a record crowd. #Trump2016,01-18-2016 14:50:59,1779,6511,FALSE,6.89E+17
Twitter for iPhone,A great morning with everyone @LibertyU! Thank you! Off to New Hampshire now. #Trump2016 https://t.co/XUWGANbq8k https://t.co/aEMUMqSoWm,01-18-2016 17:48:53,2079,5777,FALSE,6.89E+17
Twitter for iPhone,We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch: https://t.co/NXWNOcWZgc https://t.co/52E3LU3W77,01-18-2016 19:50:56,2494,5744,FALSE,6.89E+17
Twitter for iPhone,I loved being at Liberty University today! Record setting crowd unbelievable people! Thank you Jerry and Becki! https://t.co/YrLGb7wXyh,01-18-2016 23:45:23,3587,11213,FALSE,6.89E+17
Twitter for Android,Ted Cruz is falling in the polls. He is nervous. People are worried about his place of birth and his failure to report his loans from banks!,01-19-2016 01:50:57,2292,6315,FALSE,6.89E+17
Twitter for Android,I don't think Ted Cruz can even run for President until he can assure Republican voters that being born in Canada is not a problem. Doubt!,01-19-2016 01:57:26,2073,6078,FALSE,6.89E+17
Twitter for iPhone,.@TheBrodyFile Exclusive: @realDonaldTrump Says He Will Protect Evangelicals Better Than @tedcruz https://t.co/BLdnkYzMBE… #CBNNews #2016,01-19-2016 02:36:29,1022,2929,FALSE,6.89E+17
Twitter for iPhone,.@TheBrodyFile great job on @AC360. Thank you for the very smart and kind words!,01-19-2016 03:44:15,779,2847,FALSE,6.89E+17
Twitter for Android,Wow new polls just out have Trump up and Cruz down - he is a nervous wreck!,01-19-2016 12:50:01,1566,4754,FALSE,6.89E+17
Twitter for iPhone,.@tedcruz Conflicting Stances on Birthright Citizenship [14th Amendment] Gives #TeamTrump credit. https://t.co/0x2qed7174,01-19-2016 14:18:57,1084,2561,FALSE,6.89E+17
Twitter for iPhone,Dope Frank Bruni said I called many people including Karl Rove losers-true! I never called my friend @HowardStern a loser- he’s a winner!,01-19-2016 14:44:25,1456,4280,FALSE,6.89E+17
Twitter for iPhone,Really disgusting that the failing New York Times allows dishonest writers to totally fabricate stories.,01-19-2016 14:44:43,1586,4734,FALSE,6.89E+17
Twitter for iPhone,On my way to Iowa- just received new national poll numbers. Thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/sQ9UEVW4Vp,01-19-2016 15:04:29,2145,5850,FALSE,6.89E+17
Twitter for iPhone,.@FreeJesseJames- Just read your complete statement. You are an amazing guy &amp; I really appreciate your words &amp; support. I will see you soon!,01-19-2016 15:17:09,1024,3480,FALSE,6.89E+17
Twitter for iPhone,Thank you Georgia! I appreciate all of your support. #Trump2016 https://t.co/oNbgRpjKDl,01-19-2016 15:22:12,1912,5191,FALSE,6.89E+17
Twitter for iPhone,Thank you for your strong testimony when welcoming me to Liberty University yesterday- @JerryJrFalwell. https://t.co/VJgj7AC5tE,01-19-2016 15:47:20,1448,4075,FALSE,6.89E+17
Twitter for iPhone,In the just released SC poll I increased my lead by 4 points since last poll by same firm. Up by 14! Cruz dropped 3. https://t.co/qM4JUsyaqH,01-19-2016 16:19:49,1874,5350,FALSE,6.89E+17
Twitter for iPhone,A true honor to receive the endorsement of John Wayne's daughter....read: https://t.co/X6jR0WVBvd https://t.co/1e6gk0PsQH,01-19-2016 18:11:19,3407,9386,FALSE,6.90E+17
Twitter for Android,"Wow the highly respected Governor of Iowa just stated that ""Ted Cruz must be defeated."" Big shoker! People do not like Ted.",01-19-2016 18:47:51,3018,7523,FALSE,6.90E+17
Twitter for iPhone,RT @EricTrump: I look forward to being on @CNN with @ErinBurnett at 7:40pmET. @realDonaldTrump,01-19-2016 22:25:59,894,0,TRUE,6.90E+17
Twitter for iPhone,“Palin’s brand among evangelicals is as gold as the faucets in Trump tower” said Ralph Reed the chairman of the Faith &amp; Freedom Coalition.,01-19-2016 22:35:08,2429,6293,FALSE,6.90E+17
Twitter for iPhone,#Trump2016 #MakeAmericaGreatAgain #ECONOMY - VIDEO: https://t.co/KrCUSYFPLb https://t.co/KsVYviVdc2,01-20-2016 01:48:36,1644,4214,FALSE,6.90E+17
Twitter for iPhone,Judge Jeanine Slams GOP Establishment:https://t.co/gEhfZ3NAhi,01-20-2016 01:49:58,1859,4139,FALSE,6.90E+17
Twitter for iPhone,I am greatly honored to receive Sarah Palin's endorsement tonight. Video: https://t.co/4P7AMKI4iq https://t.co/bjTPvwM4nW,01-20-2016 04:05:45,2750,8934,FALSE,6.90E+17
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016LIFE CHANGING EXPERIENCEVideo: https://t.co/8kAswDS0bc https://t.co/0bSTLvq7V9,01-20-2016 13:40:29,1686,4142,FALSE,6.90E+17
Twitter for iPhone,Great rally in Iowa! Such wonderful people. Traveling now with @SarahPalinUSA to Tulsa- massive crowd expected! https://t.co/gaK4KEbHOh,01-20-2016 15:53:12,1871,6051,FALSE,6.90E+17
Twitter for iPhone,RT @SarahPalinUSA: Trading in the beautiful snow of Iowa for the red dirt of Oklahoma as planned despite what the media is try's no... htt…,01-20-2016 18:02:58,1426,0,TRUE,6.90E+17
Twitter for iPhone,15K in OK! Had to turn away 5k but we are coming back soon to take care of them! So much love in the crowd! Thanks! https://t.co/XsOeREiYuA,01-20-2016 20:52:01,4161,11699,FALSE,6.90E+17
Twitter for iPhone,Thank you Florida! #Trump2016 https://t.co/npcw1AN2ht,01-20-2016 22:43:06,2809,6754,FALSE,6.90E+17
Twitter for iPhone,Thank you New Hampshire! #FITN#Trump2016 #NHPolitics https://t.co/3FkMZpaEdR,01-20-2016 22:44:55,2214,5388,FALSE,6.90E+17
Twitter for iPhone,Bob Dole Warns of ‘Cataclysmic’ Losses With Ted Cruz and Says Donald Trump Would Do Better via New York Times: https://t.co/txEaLrZ4uY,01-20-2016 23:40:20,1607,4335,FALSE,6.90E+17
Twitter for iPhone,New CNN/WMUR New Hampshire poll just released. Thank you! #FITN #Trump2016 https://t.co/sZr9taU20G,01-20-2016 23:42:28,2309,5670,FALSE,6.90E+17
Twitter for Android,Wacko @glennbeck is a sad answer to the @SarahPalinUSA endorsement that Cruz so desperately wanted. Glenn is a failing crying lost soul!,01-21-2016 13:42:48,1851,4623,FALSE,6.90E+17
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016UNIFYING THE NATIONVideo: https://t.co/1ZWE5R183k https://t.co/Md10pL1wn8,01-21-2016 13:52:42,1607,3673,FALSE,6.90E+17
Twitter for Android,So sad that @CNN and many others refused to show the massive crowd at the arena yesterday in Oklahoma. Dishonest reporting!,01-21-2016 14:04:54,2003,5887,FALSE,6.90E+17
Twitter for Android,Sad sack @JebBush has just done another ad on me with special interest money saying I won't beat Hillary - I WILL. But he can't beat me.,01-21-2016 14:19:26,2254,6520,FALSE,6.90E+17
Twitter for Android,Low energy candidate @JebBush has wasted $80 million on his failed presidential campaign. Millions spent on me. He should go home and relax!,01-21-2016 14:32:57,2878,8471,FALSE,6.90E+17
Twitter for iPhone,New Day on CNN treats me very badly. @AlisynCamerota is a disaster. Not going to watch anymore.,01-21-2016 20:36:09,1423,4505,FALSE,6.90E+17
Twitter for Android,Happy birthday to my friend the great @jacknicklaus - a totally special guy!,01-21-2016 20:40:07,1051,4341,FALSE,6.90E+17
Twitter for iPhone,Thank you Iowa! #Trump2016 https://t.co/ryhEheTLqN,01-21-2016 23:21:42,2324,5936,FALSE,6.90E+17
Twitter for iPhone,Thank you! #Trump2016 https://t.co/pcdmyIO1Zt,01-21-2016 23:29:04,1458,4290,FALSE,6.90E+17
Twitter for iPhone,Thank you New Hampshire!#Trump2016 https://t.co/TG9oZKly4l,01-21-2016 23:29:43,1756,4876,FALSE,6.90E+17
Twitter for iPhone,#Trump2016 #MakeAmericaGreatAgain https://t.co/vfUwGIGjN4,01-21-2016 23:30:55,2212,5742,FALSE,6.90E+17
Twitter for iPhone,Why does @Greta have a fired Bushy like dummy John Sununu on- spewing false info? I will beat Hillary by a lot she wants no part of Trump.,01-22-2016 00:54:16,1568,5146,FALSE,6.90E+17
Twitter for iPhone,Thank you Iowa! #FITN #IACaucus#MakeAmericaGreatAgain #Trump2016 https://t.co/wVJldvTSag,01-22-2016 00:57:10,2412,5577,FALSE,6.90E+17
Twitter for iPhone,National Review is a failing publication that has lost it's way. It's circulation is way down w its influence being at an all time low. Sad!,01-22-2016 03:56:44,2178,6002,FALSE,6.90E+17
Twitter for iPhone,Very few people read the National Review because it only knows how to criticize but not how to lead.,01-22-2016 03:56:57,1805,5023,FALSE,6.90E+17
Twitter for iPhone,The late great William F. Buckley would be ashamed of what had happened to his prize the dying National Review!,01-22-2016 03:57:22,2224,5425,FALSE,6.90E+17
Twitter for iPhone,RT @williebosshog: Make America Great Again! #Trump2016 https://t.co/1h5j4DZDgy,01-22-2016 05:23:08,9110,0,TRUE,6.90E+17
Twitter for Android,Ted Cruz complains about my views on eminent domain but without it we wouldn't have roads highways airports schools or even pipelines.,01-22-2016 13:34:54,1589,4231,FALSE,6.91E+17
Twitter for Android,"#TedCruz eligibility to be President not settled law says Cruz' Constitutional Law Professor #LaurenceTribe https://t.co/GWKoJsBINZ""",01-22-2016 13:41:22,750,2109,FALSE,6.91E+17
Twitter for Android,"Highly respected Constitutional law professor Mary Brigid McManamon has just stated ""Ted Cruz is not eligible to be President."" Big problem",01-22-2016 13:54:21,1932,4647,FALSE,6.91E+17
Twitter for Android,The failing @NRO National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate,01-22-2016 14:24:15,2107,5327,FALSE,6.91E+17
Twitter for Android,"After spending $89 million @JebBush is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!",01-22-2016 15:42:18,1655,4792,FALSE,6.91E+17
Twitter for iPhone,Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective &amp; have been for years! https://t.co/o1l1XNZvhU,01-22-2016 17:24:37,2503,5695,FALSE,6.91E+17
Twitter for Android,The dying @NRO National Review has totally given up the fight against Barrack Obama. They have been losing for years. I will beat Hillary!,01-22-2016 20:47:34,1841,5444,FALSE,6.91E+17
Twitter for iPhone,New Reuters poll! Thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/KDVZoUia4I,01-22-2016 21:06:37,2748,5535,FALSE,6.91E+17
Twitter for iPhone,National Black Republican Association Endorses Donald J. Trump #Trump2016 #MakeAmericaGreatAgain https://t.co/9IPw30G5OG,01-22-2016 21:39:15,2510,5153,FALSE,6.91E+17
Twitter for iPhone,New National GOP Zogby Poll#MakeAmericaGreatAgain #Trump2016https://t.co/Ma6OABMYpF https://t.co/evqFrWKBD1,01-22-2016 22:05:15,2302,5344,FALSE,6.91E+17
Twitter for Android,Leaving Nevada now for Iowa. Things are looking good - great new polls!,01-22-2016 22:56:54,1203,4609,FALSE,6.91E+17
Twitter for Android,Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.,01-22-2016 23:08:31,1754,4724,FALSE,6.91E+17
Twitter for iPhone,Just received the new Fox poll.Thank you America! #Trump2016 https://t.co/QKNineuS8H,01-22-2016 23:40:41,2185,6067,FALSE,6.91E+17
Twitter for iPhone,The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.,01-22-2016 23:48:22,1086,3496,FALSE,6.91E+17
Twitter for iPhone,Rush Limbaugh is great tells it as he sees it---really honorable guy! Thanks Rush! #Trump2016,01-22-2016 23:49:42,1878,5784,FALSE,6.91E+17
Twitter for iPhone,Ted Cruz went down big in just released Reuters poll - what's going on? Is it Goldman Sachs/Citi loans or Canada?,01-22-2016 23:58:14,1717,4610,FALSE,6.91E+17
Twitter for iPhone,Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS the Chinese or with Putin.,01-23-2016 01:02:38,5009,10636,FALSE,6.91E+17
Twitter for iPhone,.@BrentBozell one of the National Review lightweights came to my office begging for money like a dog. Why doesn't he say that?,01-23-2016 01:32:32,2008,4711,FALSE,6.91E+17
Twitter for iPhone,The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!,01-23-2016 01:33:17,1982,5745,FALSE,6.91E+17
Twitter for iPhone,Cruz says I supported TARP which gave $25 million to Goldman Sachs the bank which loaned him the money he didn't disclose. Puppet!,01-23-2016 01:34:26,2022,5803,FALSE,6.91E+17
Twitter for iPhone,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.,01-23-2016 02:04:23,2272,5874,FALSE,6.91E+17
Twitter for iPhone,Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi low interest loans. No legal disclosure &amp; never sold off assets.,01-23-2016 02:08:41,2062,5320,FALSE,6.91E+17
Twitter for iPhone,A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 https://t.co/6rh849dlYZ,01-23-2016 03:08:21,2299,5456,FALSE,6.91E+17
Twitter for Android,I am in Iowa. Will be making two speeches today. Good luck to all of the great folks on the East coast. Enjoy the beauty of the storm!,01-23-2016 13:29:33,1305,5308,FALSE,6.91E+17
Twitter for iPhone,I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump https://t.co/tykxcT5ZtG https://t.co/oc480lwVQg,01-23-2016 13:57:53,2920,7885,FALSE,6.91E+17
Twitter for Android,.@AnnCoulter has been amazing. We will win and establish strong borders we will build a WALL and Mexico will pay. We will be great again!,01-23-2016 14:45:31,2315,6302,FALSE,6.91E+17
Twitter for Android,I am in Iowa watching all of these phony T.V. ads by the other candidates. All bull politicians are all talk and no action-it won't happen!,01-23-2016 15:01:34,2358,7668,FALSE,6.91E+17
Twitter for Android,Ted Cruz poll numbers are down big. Because he was born in Canada and was until recently a Canadian citizen many believe he cannot run!,01-23-2016 15:07:04,1837,5328,FALSE,6.91E+17
Twitter for Android,Heading to Sioux County Iowa where the crowd is amazing. Dr. Robert Jeffress will make the introduction. Make America Great Again!,01-23-2016 16:50:22,1133,4103,FALSE,6.91E+17
Twitter for iPhone,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,01-23-2016 16:52:17,2993,7143,FALSE,6.91E+17
Twitter for iPhone,Failing @GlennBeck lost all credibility. Not only was he fired @ FOX he would have voted for Clinton over McCain. https://t.co/dfCOkb7Ex8,01-23-2016 16:54:37,2028,4565,FALSE,6.91E+17
Twitter for iPhone,A wonderful story on Iowa voters by @arappeport of the @NYTimes. https://t.co/fGVQsMbRKj,01-23-2016 17:23:12,1113,2978,FALSE,6.91E+17
